time,anomaly
1990-11-01,1.85899177
1990-12-01,1.78878504
1991-01-01,1.80340114
1991-02-01,1.9070458000000001
1991-03-01,1.74740836
1991-04-01,1.93600866
1991-05-01,1.81398752
1991-06-01,1.9334769
1991-07-01,1.96741664
1991-08-01,1.8620418
1991-09-01,1.85283542
1991-10-01,1.75118244
1991-11-01,1.75364134
1991-12-01,1.73831235
1992-01-01,1.86292845
1992-02-01,1.84844932
1992-03-01,1.8092249599999999
1992-04-01,1.66185239
1992-05-01,1.66797747
1992-06-01,1.65643431
1992-07-01,1.505340144
1992-08-01,1.53774724
1992-09-01,1.41010997
1992-10-01,1.477317672
1992-11-01,1.46266058
1992-12-01,1.59871902
1993-01-01,1.76102662
1993-02-01,1.78333446
1993-03-01,1.73608007
1993-04-01,1.69514883
1993-05-01,1.69503304
1993-06-01,1.66445984
1993-07-01,1.65863112
1993-08-01,1.58418279
1993-09-01,1.545521
1993-10-01,1.65051654
1993-11-01,1.56566895
1993-12-01,1.64829831
1994-01-01,1.70031649
1994-02-01,1.514015401
1994-03-01,1.73547028
1994-04-01,1.75558206
1994-05-01,1.70769499
1994-06-01,1.81435218
1994-07-01,1.68217762
1994-08-01,1.6732785
1994-09-01,1.7722316
1994-10-01,1.84696406
1994-11-01,1.8531186
1994-12-01,1.74739546
1995-01-01,1.91360325
1995-02-01,2.1401344
1995-03-01,1.8564086
1995-04-01,1.92731214
1995-05-01,1.76464352
1995-06-01,1.87844238
1995-07-01,1.94184983
1995-08-01,1.891613
1995-09-01,1.7795715300000001
1995-10-01,1.87940124
1995-11-01,1.87539726
1995-12-01,1.6740167
1996-01-01,1.71639675
1996-02-01,1.96155688
1996-03-01,1.7883724
1996-04-01,1.75163049
1996-05-01,1.73714963
1996-06-01,1.71651414
1996-07-01,1.8253906
1996-08-01,1.85149437
1996-09-01,1.70457508
1996-10-01,1.62766548
1996-11-01,1.8162582999999999
1996-12-01,1.82326886
1997-01-01,1.74903603
1997-02-01,1.80442297
1997-03-01,1.89708516
1997-04-01,1.8775284
1997-05-01,1.81710884
1997-06-01,1.99175587
1997-07-01,1.8461335
1997-08-01,1.90574697
1997-09-01,1.9674913
1997-10-01,2.0718022
1997-11-01,2.11571497
1997-12-01,2.02387595
1998-01-01,2.0629589
1998-02-01,2.2973742
1998-03-01,2.0894700999999998
1998-04-01,2.15089357
1998-05-01,2.1390668
1998-06-01,2.1679475999999998
1998-07-01,2.15909415
1998-08-01,2.1453173
1998-09-01,1.93478084
1998-10-01,1.91109028
1998-11-01,1.88224158
1998-12-01,1.98756245
1999-01-01,1.8872738
1999-02-01,2.10396034
1999-03-01,1.76383877
1999-04-01,1.76947576
1999-05-01,1.7477816
1999-06-01,1.82476822
1999-07-01,1.8104075
1999-08-01,1.8025803
1999-09-01,1.7760267299999999
1999-10-01,1.80699936
1999-11-01,1.78691775
1999-12-01,1.8137894
2000-01-01,1.6813369200000001
2000-02-01,1.99915195
2000-03-01,1.94504288
2000-04-01,2.0384154
2000-05-01,1.80583385
2000-06-01,1.8502256
2000-07-01,1.82576227
2000-08-01,1.8747202
2000-09-01,1.8107709
2000-10-01,1.69478564
2000-11-01,1.74529691
2000-12-01,1.70167494
2001-01-01,1.86417356
2001-02-01,1.8918914
2001-03-01,2.0204522000000003
2001-04-01,1.95251647
2001-05-01,1.98934218
2001-06-01,1.94591305
2001-07-01,2.00912946
2001-08-01,2.0074936
2001-09-01,1.99257064
2001-10-01,1.96419922
2001-11-01,2.19211686
2001-12-01,2.04156566
2002-01-01,2.1473876
2002-02-01,2.1426373
2002-03-01,2.29940027
2002-04-01,2.06820655
2002-05-01,2.002807
2002-06-01,1.9493149
2002-07-01,2.06947935
2002-08-01,1.9984804
2002-09-01,2.00192404
2002-10-01,2.00043756
2002-11-01,1.9944799
2002-12-01,1.84704304
2003-01-01,2.15388364
2003-02-01,1.98562348
2003-03-01,1.98364088
2003-04-01,1.97277164
2003-05-01,2.02228177
2003-06-01,1.9251341499999999
2003-07-01,1.98383972
2003-08-01,2.1121032
2003-09-01,2.0746869
2003-10-01,2.15677655
2003-11-01,1.9990721
2003-12-01,2.16022813
2004-01-01,2.0089658999999997
2004-02-01,2.134869
2004-03-01,2.0282556400000002
2004-04-01,2.02279246
2004-05-01,1.85092646
2004-06-01,1.81097007
2004-07-01,1.73719142
2004-08-01,1.95830214
2004-09-01,1.96726716
2004-10-01,2.02292866
2004-11-01,2.1510514
2004-12-01,1.91492838
2005-01-01,2.1500713
2005-02-01,2.0338277
2005-03-01,2.1459099
2005-04-01,2.13165
2005-05-01,2.053209
2005-06-01,2.0688212999999998
2005-07-01,2.05488116
2005-08-01,2.0809893600000002
2005-09-01,2.1340548999999998
2005-10-01,2.1844367399999998
2005-11-01,2.1432208
2005-12-01,2.1012786
2006-01-01,1.9999044000000001
2006-02-01,2.1455558999999997
2006-03-01,2.043684
2006-04-01,1.98621997
2006-05-01,1.97178116
2006-06-01,2.07188183
2006-07-01,1.9763779000000001
2006-08-01,2.1333706
2006-09-01,2.0499711
2006-10-01,2.1137471
2006-11-01,2.16086054
2006-12-01,2.2172777999999997
2007-01-01,2.3930489
2007-02-01,2.13967174
2007-03-01,2.09194857
2007-04-01,2.2261497
2007-05-01,2.08012205
2007-06-01,2.0006901
2007-07-01,2.0630122
2007-08-01,2.0837867
2007-09-01,2.0083473
2007-10-01,2.0590798
2007-11-01,2.0355275
2007-12-01,1.91903135
2008-01-01,1.71021158
2008-02-01,1.7693002
2008-03-01,2.1136748
2008-04-01,1.94805115
2008-05-01,1.93248925
2008-06-01,1.88399753
2008-07-01,2.0340773
2008-08-01,1.95276764
2008-09-01,2.0480162
2008-10-01,2.0909558
2008-11-01,2.13220257
2008-12-01,1.9720541
2009-01-01,2.09029907
2009-02-01,1.97127843
2009-03-01,1.946841
2009-04-01,2.0280519999999997
2009-05-01,2.0503384000000002
2009-06-01,2.1234883
2009-07-01,2.18074554
2009-08-01,2.1221325
2009-09-01,2.18177086
2009-10-01,2.1202136
2009-11-01,2.2060583
2009-12-01,2.14016175
2010-01-01,2.2106075
2010-02-01,2.2901331000000003
2010-03-01,2.3602274
2010-04-01,2.3335469399999997
2010-05-01,2.21491516
2010-06-01,2.1450033
2010-07-01,2.1174179300000002
2010-08-01,2.1146317999999997
2010-09-01,2.0642509
2010-10-01,2.14213544
2010-11-01,2.23456544
2010-12-01,1.9370223
2011-01-01,1.9567690500000001
2011-02-01,1.92912033
2011-03-01,2.0563974
2011-04-01,2.10221547
2011-05-01,1.94336236
2011-06-01,2.0482127
2011-07-01,2.1449120600000002
2011-08-01,2.1510249
2011-09-01,2.03794116
2011-10-01,2.0763366
2011-11-01,2.0112522999999998
2011-12-01,1.99482837
2012-01-01,1.8695542
2012-02-01,1.9647088
2012-03-01,1.9209961
2012-04-01,2.1105002
2012-05-01,2.1589486
2012-06-01,2.1293509999999998
2012-07-01,2.06779647
2012-08-01,2.1449439
2012-09-01,2.1475912299999997
2012-10-01,2.2321626
2012-11-01,2.2210487
2012-12-01,1.9636831
2013-01-01,2.1078036
2013-02-01,2.02651656
2013-03-01,2.0829417
2013-04-01,2.07481265
2013-05-01,2.0568857
2013-06-01,2.1593197
2013-07-01,2.08917844
2013-08-01,2.1352067
2013-09-01,2.2221902
2013-10-01,2.1503963
2013-11-01,2.2700114
2013-12-01,2.10764134
2014-01-01,2.1695646
2014-02-01,1.99080652
2014-03-01,2.194528
2014-04-01,2.23631227
2014-05-01,2.23708785
2014-06-01,2.11747456
2014-07-01,2.0809606
2014-08-01,2.23377496
2014-09-01,2.2567690000000002
2014-10-01,2.2423641
2014-11-01,2.1300028600000003
2014-12-01,2.1848145
2015-01-01,2.2400082
2015-02-01,2.28175026
2015-03-01,2.29528373
2015-04-01,2.20091575
2015-05-01,2.2309856
2015-06-01,2.2596305
2015-07-01,2.2145488
2015-08-01,2.2991504000000003
2015-09-01,2.3260931400000002
2015-10-01,2.5153373
2015-11-01,2.4959859
2015-12-01,2.5416831
2016-01-01,2.5877537
2016-02-01,2.7235882
2016-03-01,2.6820779
2016-04-01,2.5296463
2016-05-01,2.3804874
2016-06-01,2.27708083
2016-07-01,2.27772677
2016-08-01,2.44857633
2016-09-01,2.3455436
2016-10-01,2.3190290300000003
2016-11-01,2.3444865999999998
2016-12-01,2.27912897
2017-01-01,2.4519715
2017-02-01,2.5670907
2017-03-01,2.5645919
2017-04-01,2.34599763
2017-05-01,2.2798254
2017-06-01,2.1575455999999997
2017-07-01,2.3045851600000002
2017-08-01,2.31099087
2017-09-01,2.22930163
2017-10-01,2.3094920500000002
2017-11-01,2.3058706
2017-12-01,2.3148281
2018-01-01,2.2106047
2018-02-01,2.2957914
2018-03-01,2.2900751
2018-04-01,2.3223178
2018-05-01,2.2131685599999997
2018-06-01,2.2375257
2018-07-01,2.2334142
2018-08-01,2.23473924
2018-09-01,2.17586756
2018-10-01,2.3693208
2018-11-01,2.2447671
2018-12-01,2.3242561999999998
2019-01-01,2.2995958
2019-02-01,2.3442263
2019-03-01,2.5757369
2019-04-01,2.43880504
2019-05-01,2.2776251
2019-06-01,2.30911994
2019-07-01,2.3571952
2019-08-01,2.3582541299999997
2019-09-01,2.3026575
2019-10-01,2.4556284
2019-11-01,2.4372168
2019-12-01,2.5368101999999997
2020-01-01,2.5694562999999997
2020-02-01,2.6133685
2020-03-01,2.5943997000000003
2020-04-01,2.5626723
2020-05-01,2.40792704
2020-06-01,2.3251334
2020-07-01,2.31607646
2020-08-01,2.30101144
2020-09-01,2.3670323
2020-10-01,2.3107299
2020-11-01,2.5130944
2020-12-01,2.1926237
2021-01-01,2.20082587
2021-02-01,2.06454515
2021-03-01,2.2262527
2021-04-01,2.2601092
2021-05-01,2.2064251
2021-06-01,2.21322304
2021-07-01,2.2916223000000002
2021-08-01,2.29945594
2021-09-01,2.3674762
2021-10-01,2.407391
2021-11-01,2.3535719
2021-12-01,2.251281
2022-01-01,2.2788991
2022-02-01,2.27042586
